Gabor_feature_0,Gabor_feature_1,Gabor_feature_2,Gabor_feature_3,Gabor_feature_4,Gabor_feature_5,Gabor_feature_6,Gabor_feature_7,Gabor_feature_8,Gabor_feature_9,Gabor_feature_10,Gabor_feature_11,Gabor_feature_12,Gabor_feature_13,Gabor_feature_14,Gabor_feature_15,Gabor_feature_16,Gabor_feature_17,Gabor_feature_18,Gabor_feature_19,Gabor_feature_20,Gabor_feature_21,Gabor_feature_22,Gabor_feature_23,Gabor_feature_24,Gabor_feature_25,Gabor_feature_26,Gabor_feature_27,Gabor_feature_28,Gabor_feature_29,Gabor_feature_30,Gabor_feature_31,Gabor_feature_32,Gabor_feature_33,Gabor_feature_34,Gabor_feature_35,Gabor_feature_36,Gabor_feature_37,Gabor_feature_38,Gabor_feature_39,Gabor_feature_40,Gabor_feature_41,Gabor_feature_42,Gabor_feature_43,Gabor_feature_44,Gabor_feature_45,Gabor_feature_46,Gabor_feature_47,Gabor_feature_48,Gabor_feature_49,Gabor_feature_50,Gabor_feature_51,Gabor_feature_52,Gabor_feature_53,Gabor_feature_54,Gabor_feature_55,Gabor_feature_56,Gabor_feature_57,Gabor_feature_58,Gabor_feature_59,Gabor_feature_60,Gabor_feature_61,Gabor_feature_62,Gabor_feature_63,label
2.5,inf,0.0,inf,1.39,inf,0.0,inf,1.376,inf,0.0,inf,1.876,inf,0.0,inf,1.509,inf,0.0,inf,0.6367,inf,0.0,57280.0,0.797,inf,0.0,inf,1.002,inf,0.0,inf,0.7373,inf,0.0,inf,0.3198,inf,0.0,28770.0,0.4158,inf,0.0,37380.0,0.4954,inf,0.0,44580.0,1.106,inf,1.0,inf,0.1146,0.4932,0.0,10310.0,0.956,inf,1.0,inf,0.1244,0.543,0.0,11200.0,headphones
2.725,inf,0.0,inf,0.363,inf,0.0,32660.0,5.254,inf,3.605,inf,0.506,inf,0.0,45540.0,1.591,inf,0.0,inf,0.1466,0.5195,0.0,13200.0,3.348,inf,0.0,inf,0.235,0.851,0.0,21140.0,0.8867,inf,0.0,inf,0.0733,0.3455,0.0,6596.0,1.884,inf,0.0,inf,0.1267,0.5713,0.0,11410.0,0.5215,inf,0.0,46940.0,0.03099,0.1868,0.0,2788.0,0.826,inf,0.0,inf,0.04224,0.2384,0.0,3800.0,monitor
4.18,inf,3.605,inf,2.203,inf,1.0,inf,5.145,inf,4.125,inf,2.283,inf,1.414,inf,3.3,inf,2.0,inf,1.584,inf,0.0,inf,3.496,inf,2.0,inf,1.541,inf,0.0,inf,1.888,inf,0.0,inf,0.866,inf,0.0,inf,2.17,inf,0.0,inf,0.828,inf,0.0,inf,0.9653,inf,0.0,inf,0.149,0.5684,0.0,13410.0,1.161,inf,0.0,inf,0.15,0.5713,0.0,13500.0,calculator
1.099,inf,0.0,inf,0.5576,inf,0.0,50140.0,1.311,inf,0.0,inf,0.4177,0.8076,0.0,37600.0,1.276,inf,0.0,inf,0.3755,inf,0.0,33800.0,0.8276,inf,0.0,inf,0.3748,inf,0.0,33730.0,0.6064,inf,0.0,54600.0,0.2179,0.792,0.0,19600.0,0.4219,inf,0.0,37950.0,0.2241,0.792,0.0,20180.0,0.766,inf,1.0,inf,0.02603,0.1935,0.0,2344.0,0.712,0.6343,1.0,64060.0,0.02776,0.206,0.0,2496.0,calculator
4.766,inf,3.0,inf,1.224,inf,0.0,inf,1.069,inf,0.0,inf,2.746,inf,0.0,inf,2.53,inf,0.0,inf,0.566,inf,0.0,50880.0,0.5654,inf,0.0,50880.0,1.668,inf,0.0,inf,1.182,inf,0.0,inf,0.2544,inf,0.0,22880.0,0.267,inf,0.0,24030.0,0.8037,inf,0.0,inf,0.8374,inf,0.0,inf,0.06464,0.3127,0.0,5816.0,0.4626,0.6016,0.0,41630.0,0.126,0.494,0.0,11336.0,headphones
3.12,inf,1.0,inf,1.972,inf,0.0,inf,2.957,inf,1.0,inf,1.794,inf,0.0,inf,1.821,inf,0.0,inf,1.056,inf,0.0,inf,1.747,inf,0.0,inf,0.964,inf,0.0,inf,0.9644,inf,0.0,inf,0.575,inf,0.0,51740.0,0.9194,inf,0.0,inf,0.496,inf,0.0,44640.0,0.858,inf,0.0,inf,0.09045,0.4329,0.0,8136.0,0.8315,inf,0.0,inf,0.0881,0.4058,0.0,7932.0,backpack
4.76,inf,3.0,inf,1.5625,inf,0.0,inf,2.39,inf,0.0,inf,1.479,inf,0.0,inf,2.46,inf,0.0,inf,0.8784,inf,0.0,inf,1.615,inf,0.0,inf,0.8496,inf,0.0,inf,1.322,inf,0.0,inf,0.4119,inf,0.0,37060.0,0.9253,inf,0.0,inf,0.374,inf,0.0,33660.0,0.7227,inf,0.0,65020.0,0.1151,0.538,0.0,10360.0,0.643,inf,0.0,57900.0,0.1083,0.4878,0.0,9740.0,monitor
0.871,inf,0.0,inf,1.252,inf,0.0,inf,1.089,inf,0.0,inf,0.6084,inf,0.0,54800.0,0.656,inf,0.0,59000.0,0.9087,inf,0.0,inf,0.9346,inf,0.0,inf,0.5454,inf,0.0,49060.0,0.461,inf,0.0,41470.0,0.629,inf,0.0,56600.0,0.648,inf,0.0,58300.0,0.4407,inf,0.0,39680.0,0.8135,inf,1.0,inf,0.1647,0.5796,0.0,14824.0,0.861,inf,1.0,inf,0.1453,0.5586,0.0,13080.0,calculator
1.642,inf,0.0,inf,0.978,inf,0.0,inf,4.746,inf,3.162,inf,0.862,inf,0.0,inf,1.286,inf,0.0,inf,0.5625,inf,0.0,50620.0,2.943,inf,0.0,inf,0.4802,inf,0.0,43230.0,0.9214,inf,0.0,inf,0.388,inf,0.0,34900.0,2.033,inf,0.0,inf,0.3508,inf,0.0,31600.0,0.836,inf,0.0,inf,0.2766,0.841,0.0,24900.0,1.4,inf,0.0,inf,0.2517,0.7354,0.0,22660.0,keyboard
5.65,inf,5.098,inf,2.238,inf,1.0,inf,2.668,inf,1.0,inf,2.174,inf,1.0,inf,3.896,inf,2.828,inf,1.321,inf,0.0,inf,2.95,inf,1.0,inf,1.341,inf,0.0,inf,2.4,inf,0.0,inf,0.851,inf,0.0,inf,1.559,inf,0.0,inf,0.8135,inf,0.0,inf,1.444,inf,0.0,inf,0.1512,0.4897,0.0,13620.0,1.098,inf,0.0,inf,0.149,0.4863,0.0,13416.0,calculator
4.83,inf,3.0,inf,1.323,inf,0.0,inf,2.135,inf,0.0,inf,1.368,inf,0.0,inf,2.84,inf,0.0,inf,0.7856,inf,0.0,inf,1.32,inf,0.0,inf,0.7847,inf,0.0,inf,1.369,inf,0.0,inf,0.3574,inf,0.0,32180.0,0.587,inf,0.0,52830.0,0.3574,inf,0.0,32180.0,0.6455,inf,0.0,58080.0,0.0666,0.325,0.0,5996.0,0.3154,0.8174,0.0,28380.0,0.06665,0.3264,0.0,6000.0,backpack
1.003,inf,0.0,inf,1.034,inf,0.0,inf,1.688,inf,1.0,inf,2.096,inf,0.0,inf,0.6724,inf,0.0,60500.0,0.769,inf,0.0,inf,0.9253,inf,0.0,inf,1.186,inf,0.0,inf,0.413,inf,0.0,37200.0,0.4797,inf,0.0,43170.0,0.544,inf,0.0,48960.0,0.771,inf,0.0,inf,0.1736,0.6406,0.0,15624.0,0.09644,0.417,0.0,8680.0,0.2383,0.7437,0.0,21440.0,0.1407,0.63,0.0,12670.0,mouse
4.64,inf,3.0,inf,1.558,inf,0.0,inf,1.473,inf,0.0,inf,1.183,inf,0.0,inf,2.314,inf,0.0,inf,0.826,inf,0.0,inf,1.306,inf,0.0,inf,1.001,inf,0.0,inf,1.233,inf,0.0,inf,0.577,inf,0.0,51940.0,1.043,inf,0.0,inf,0.829,inf,0.0,inf,1.019,inf,1.0,inf,0.264,0.7666,0.0,23740.0,1.087,inf,1.0,inf,0.3684,inf,0.0,33150.0,monitor
3.082,inf,1.414,inf,1.035,inf,0.0,inf,4.316,inf,2.236,inf,1.078,inf,0.0,inf,2.682,inf,0.0,inf,1.069,inf,0.0,inf,3.473,inf,1.0,inf,1.063,inf,0.0,inf,1.535,inf,0.0,inf,1.051,inf,0.0,inf,2.633,inf,0.0,inf,1.072,inf,0.0,inf,1.049,inf,0.0,inf,0.3972,inf,0.0,35740.0,1.482,inf,0.0,inf,0.396,inf,0.0,35650.0,calculator
4.848,inf,3.0,inf,1.363,inf,0.0,inf,2.246,inf,0.0,inf,1.16,inf,0.0,inf,3.143,inf,1.0,inf,0.7715,inf,0.0,inf,1.29,inf,0.0,inf,0.753,inf,0.0,inf,1.773,inf,0.0,inf,0.5264,inf,0.0,47400.0,0.6636,inf,0.0,59700.0,0.5015,inf,0.0,45120.0,1.022,inf,0.0,inf,0.3455,inf,0.0,31100.0,0.64,inf,0.0,57600.0,0.3494,inf,0.0,31460.0,backpack
3.668,inf,1.414,inf,0.966,inf,0.0,inf,1.688,inf,0.0,inf,1.0205,inf,0.0,inf,2.27,inf,0.0,inf,0.4773,inf,0.0,42980.0,0.978,inf,0.0,inf,0.573,inf,0.0,51550.0,1.429,inf,0.0,inf,0.2917,inf,0.0,26260.0,0.7334,inf,0.0,inf,0.3503,inf,0.0,31540.0,0.8604,inf,0.0,inf,0.1621,0.5977,0.0,14590.0,0.512,inf,0.0,46100.0,0.1661,0.6206,0.0,14960.0,backpack
1.353,inf,0.0,inf,1.688,inf,0.0,inf,3.1,inf,1.414,inf,1.635,inf,0.0,inf,1.922,inf,0.0,inf,2.18,inf,0.0,inf,1.973,inf,0.0,inf,1.218,inf,0.0,inf,1.008,inf,0.0,inf,1.354,inf,0.0,inf,1.11,inf,0.0,inf,0.791,inf,0.0,inf,0.521,inf,0.0,46880.0,0.4546,inf,0.0,40900.0,0.567,inf,0.0,51000.0,0.2976,0.8022,0.0,26780.0,laptop
6.082,inf,5.746,inf,2.41,inf,1.0,inf,3.266,inf,1.414,inf,2.814,inf,1.414,inf,4.285,inf,2.828,inf,1.498,inf,0.0,inf,2.191,inf,0.0,inf,1.735,inf,0.0,inf,2.707,inf,0.0,inf,0.868,inf,0.0,inf,1.4375,inf,0.0,inf,1.034,inf,0.0,inf,1.386,inf,0.0,inf,0.3738,inf,0.0,33660.0,0.7983,inf,0.0,inf,0.4253,inf,0.0,38270.0,backpack
1.133,inf,0.0,inf,0.741,inf,0.0,inf,2.053,inf,1.0,inf,0.953,inf,0.0,inf,0.5967,inf,0.0,53700.0,0.43,inf,0.0,38700.0,1.226,inf,0.0,inf,0.4883,inf,0.0,43940.0,0.4136,inf,0.0,37220.0,0.2542,inf,0.0,22860.0,0.717,inf,0.0,64480.0,0.3096,inf,0.0,27870.0,0.3,inf,0.0,26990.0,0.07916,0.4783,0.0,7120.0,0.2412,inf,0.0,21710.0,0.10986,0.6133,0.0,9880.0,mug
4.41,inf,3.162,inf,1.412,inf,0.0,inf,2.057,inf,1.0,inf,1.76,inf,1.0,inf,2.764,inf,1.0,inf,1.261,inf,0.0,inf,1.824,inf,0.0,inf,1.273,inf,0.0,inf,1.8545,inf,0.0,inf,0.805,inf,0.0,inf,1.17,inf,0.0,inf,0.759,inf,0.0,inf,1.422,inf,1.0,inf,0.3293,inf,0.0,29630.0,1.072,inf,1.0,inf,0.356,inf,0.0,32060.0,calculator
1.865,inf,1.0,inf,1.777,inf,1.0,inf,3.12,inf,2.0,inf,3.693,inf,2.0,inf,1.081,inf,0.0,inf,0.983,inf,0.0,inf,2.455,inf,1.414,inf,1.751,inf,0.0,inf,0.619,inf,0.0,55700.0,0.6147,inf,0.0,55360.0,1.643,inf,1.0,inf,1.053,inf,0.0,inf,0.3728,inf,0.0,33540.0,0.2465,0.8325,0.0,22160.0,0.7993,inf,0.0,inf,0.3154,inf,0.0,28400.0,calculator
1.364,inf,0.0,inf,3.95,inf,2.236,inf,5.12,inf,4.0,inf,1.255,inf,0.0,inf,0.526,inf,0.0,47360.0,1.907,inf,1.0,inf,2.62,inf,1.0,inf,0.61,inf,0.0,54880.0,0.1477,0.6855,0.0,13300.0,0.568,inf,0.0,51100.0,0.953,inf,0.0,inf,0.1549,0.6523,0.0,13944.0,0.07794,0.3933,0.0,7016.0,0.04904,0.3508,0.0,4412.0,0.3267,inf,0.0,29400.0,0.02118,0.177,0.0,1905.0,mouse
5.76,inf,5.098,inf,2.873,inf,1.414,inf,5.098,inf,4.0,inf,2.232,inf,1.0,inf,2.953,inf,1.414,inf,1.595,inf,0.0,inf,2.871,inf,1.0,inf,1.233,inf,0.0,inf,1.2,inf,0.0,inf,0.675,inf,0.0,60740.0,1.076,inf,0.0,inf,0.518,inf,0.0,46620.0,0.5493,inf,0.0,49440.0,0.074,0.3403,0.0,6660.0,0.4722,inf,0.0,42460.0,0.0683,0.339,0.0,6148.0,calculator
3.307,inf,1.0,inf,1.369,inf,0.0,inf,2.467,inf,0.0,inf,2.0,inf,0.0,inf,2.045,inf,0.0,inf,0.9346,inf,0.0,inf,1.686,inf,0.0,inf,1.243,inf,0.0,inf,0.9023,inf,0.0,inf,0.5107,inf,0.0,45950.0,1.092,inf,0.0,inf,0.6484,inf,0.0,58340.0,0.741,inf,1.0,inf,0.09686,0.4275,0.0,8720.0,0.8047,inf,1.0,inf,0.1152,0.5127,0.0,10370.0,mug
0.578,inf,0.0,52060.0,0.695,inf,0.0,62530.0,3.621,inf,1.414,inf,1.197,inf,0.0,inf,0.2812,inf,0.0,25330.0,0.3994,inf,0.0,35940.0,2.06,inf,0.0,inf,0.7373,inf,0.0,inf,0.1437,0.7637,0.0,12936.0,0.2484,inf,0.0,22350.0,1.016,inf,0.0,inf,0.3882,inf,0.0,34940.0,0.362,0.6377,0.0,32580.0,0.059,0.3438,0.0,5304.0,0.6504,inf,0.0,58500.0,0.06384,0.3096,0.0,5744.0,mouse
2.516,inf,1.0,inf,1.246,inf,0.0,inf,0.687,inf,0.0,61820.0,1.108,inf,0.0,inf,1.78,inf,0.0,inf,0.827,inf,0.0,inf,0.541,inf,0.0,48670.0,0.8896,inf,0.0,inf,1.205,inf,0.0,inf,0.7173,inf,0.0,64540.0,0.516,inf,0.0,46430.0,0.6973,inf,0.0,62700.0,0.8516,inf,0.0,inf,0.4907,inf,0.0,44200.0,0.608,inf,0.0,54750.0,0.455,inf,0.0,40960.0,backpack
2.43,inf,1.414,inf,2.191,inf,1.414,inf,3.938,inf,3.0,inf,2.463,inf,2.0,inf,2.096,inf,1.0,inf,1.989,inf,1.0,inf,3.002,inf,2.0,inf,2.248,inf,1.0,inf,1.753,inf,1.0,inf,1.775,inf,1.0,inf,2.309,inf,1.0,inf,1.862,inf,1.0,inf,1.291,inf,0.0,inf,1.131,inf,0.0,inf,1.577,inf,0.0,inf,1.164,inf,0.0,inf,bike
2.203,inf,1.0,inf,1.167,inf,0.0,inf,2.928,inf,1.0,inf,0.8174,inf,0.0,inf,1.423,inf,0.0,inf,0.8086,inf,0.0,inf,1.877,inf,0.0,inf,0.5854,inf,0.0,52700.0,0.868,inf,0.0,inf,0.4663,inf,0.0,42000.0,1.095,inf,0.0,inf,0.37,inf,0.0,33300.0,0.891,inf,1.0,inf,0.0588,0.301,0.0,5296.0,0.9907,inf,1.0,inf,0.05746,0.296,0.0,5172.0,monitor
3.736,inf,1.414,inf,1.144,inf,0.0,inf,2.592,inf,1.0,inf,1.672,inf,0.0,inf,2.092,inf,0.0,inf,0.638,inf,0.0,57470.0,1.466,inf,0.0,inf,0.932,inf,0.0,inf,1.012,inf,0.0,inf,0.3025,inf,0.0,27230.0,0.7534,inf,0.0,inf,0.4446,inf,0.0,40000.0,0.395,inf,0.0,35550.0,0.0571,0.3025,0.0,5136.0,0.2361,0.795,0.0,21250.0,0.0714,0.3818,0.0,6428.0,headphones
2.965,inf,1.0,inf,1.379,inf,0.0,inf,1.808,inf,0.0,inf,2.32,inf,0.0,inf,1.457,inf,0.0,inf,0.5845,inf,0.0,52600.0,0.8423,inf,0.0,inf,1.216,inf,0.0,inf,0.6143,inf,0.0,55300.0,0.316,inf,0.0,28430.0,0.532,inf,0.0,47900.0,0.529,inf,0.0,47550.0,0.8574,inf,1.0,inf,0.0877,0.4604,0.0,7896.0,0.843,inf,1.0,inf,0.1315,0.636,0.0,11840.0,headphones
3.736,inf,1.0,inf,1.091,inf,0.0,inf,2.184,inf,0.0,inf,1.349,inf,0.0,inf,2.184,inf,0.0,inf,0.7476,inf,0.0,inf,1.031,inf,0.0,inf,0.9536,inf,0.0,inf,1.241,inf,0.0,inf,0.5474,inf,0.0,49280.0,0.6577,inf,0.0,59200.0,0.653,inf,0.0,58750.0,0.929,inf,0.0,inf,0.256,inf,0.0,23060.0,0.618,inf,0.0,55650.0,0.3093,inf,0.0,27840.0,mug
3.8,inf,2.0,inf,2.373,inf,1.0,inf,5.4,inf,4.125,inf,2.441,inf,1.0,inf,3.094,inf,0.0,inf,2.049,inf,0.0,inf,4.008,inf,1.0,inf,2.207,inf,0.0,inf,1.939,inf,0.0,inf,0.853,inf,0.0,inf,2.303,inf,0.0,inf,0.8926,inf,0.0,inf,1.165,inf,1.0,inf,0.1804,0.605,0.0,16240.0,1.224,inf,1.0,inf,0.184,0.6104,0.0,16540.0,calculator
1.293,inf,0.0,inf,1.354,inf,0.0,inf,5.27,inf,4.0,inf,1.556,inf,0.0,inf,0.8057,inf,0.0,inf,0.9053,inf,0.0,inf,3.188,inf,0.0,inf,0.961,inf,0.0,inf,0.44,inf,0.0,39580.0,0.551,inf,0.0,49600.0,2.35,inf,0.0,inf,0.662,inf,0.0,59600.0,0.3298,inf,0.0,29700.0,0.1914,0.659,0.0,17230.0,1.172,inf,0.0,inf,0.1931,0.6587,0.0,17390.0,projector
0.431,inf,0.0,38750.0,1.747,inf,0.0,inf,3.025,inf,1.0,inf,1.031,inf,0.0,inf,0.442,inf,0.0,39780.0,1.812,inf,0.0,inf,1.948,inf,0.0,inf,1.698,inf,0.0,inf,0.472,inf,0.0,42430.0,1.379,inf,0.0,inf,1.185,inf,0.0,inf,1.074,inf,0.0,inf,0.279,inf,0.0,25100.0,0.562,inf,0.0,50600.0,0.4702,inf,0.0,42340.0,0.418,inf,0.0,37630.0,keyboard
0.8003,inf,0.0,inf,0.7705,inf,0.0,inf,4.09,inf,2.0,inf,0.982,inf,0.0,inf,0.5015,inf,0.0,45120.0,0.397,inf,0.0,35700.0,2.014,inf,0.0,inf,0.4692,inf,0.0,42200.0,0.395,inf,0.0,35550.0,0.23,inf,0.0,20700.0,1.042,inf,0.0,inf,1.037,inf,0.0,inf,0.302,inf,0.0,27200.0,0.11694,0.644,0.0,10530.0,0.4688,inf,0.0,42200.0,0.3071,inf,0.0,27650.0,projector
2.316,inf,1.414,inf,1.399,inf,0.0,inf,2.41,inf,0.0,inf,1.384,inf,0.0,inf,2.062,inf,0.0,inf,0.997,inf,0.0,inf,1.416,inf,0.0,inf,0.9326,inf,0.0,inf,1.443,inf,0.0,inf,0.9365,inf,0.0,inf,1.205,inf,0.0,inf,0.7856,inf,0.0,inf,0.905,inf,0.0,inf,0.5684,inf,0.0,51140.0,0.783,inf,0.0,inf,0.5093,inf,0.0,45820.0,backpack
5.0,inf,3.605,inf,1.823,inf,0.0,inf,1.771,inf,0.0,inf,2.955,inf,1.0,inf,2.852,inf,0.0,inf,0.859,inf,0.0,inf,0.91,inf,0.0,inf,1.591,inf,0.0,inf,1.447,inf,0.0,inf,0.443,inf,0.0,39840.0,0.4531,inf,0.0,40770.0,0.73,inf,0.0,inf,0.718,inf,0.0,64640.0,0.1276,0.6255,0.0,11470.0,0.3972,inf,0.0,35740.0,0.1586,0.6587,0.0,14270.0,headphones
1.135,inf,0.0,inf,0.8413,inf,0.0,inf,2.492,inf,0.0,inf,1.315,inf,0.0,inf,0.7583,inf,0.0,inf,0.5044,inf,0.0,45380.0,1.494,inf,0.0,inf,0.909,inf,0.0,inf,0.518,inf,0.0,46620.0,0.8267,inf,0.0,inf,1.643,inf,0.0,inf,1.194,inf,0.0,inf,1.415,inf,1.0,inf,0.679,inf,0.0,61120.0,2.09,inf,1.0,inf,0.69,inf,0.0,62080.0,projector
3.287,inf,1.0,inf,2.416,inf,0.0,inf,1.438,inf,0.0,inf,2.4,inf,1.0,inf,2.035,inf,0.0,inf,1.3125,inf,0.0,inf,0.822,inf,0.0,inf,1.784,inf,0.0,inf,1.363,inf,0.0,inf,0.9106,inf,0.0,inf,0.653,inf,0.0,58780.0,1.167,inf,0.0,inf,1.465,inf,1.0,inf,0.6187,inf,0.0,55700.0,1.116,inf,1.0,inf,0.634,inf,0.0,57060.0,laptop
5.324,inf,4.0,inf,2.033,inf,1.0,inf,2.469,inf,1.0,inf,1.757,inf,1.0,inf,3.332,inf,1.414,inf,1.253,inf,0.0,inf,1.83,inf,0.0,inf,1.198,inf,0.0,inf,2.137,inf,0.0,inf,0.7603,inf,0.0,inf,1.292,inf,0.0,inf,0.781,inf,0.0,inf,1.162,inf,0.0,inf,0.3938,inf,0.0,35420.0,0.765,inf,0.0,inf,0.3413,inf,0.0,30740.0,backpack
5.047,inf,3.162,inf,1.268,inf,0.0,inf,2.734,inf,0.0,inf,2.215,inf,1.414,inf,2.709,inf,1.0,inf,0.553,inf,0.0,49800.0,1.613,inf,0.0,inf,1.042,inf,0.0,inf,1.132,inf,0.0,inf,0.1375,0.4653,0.0,12376.0,0.4272,inf,0.0,38430.0,0.1992,0.512,0.0,17940.0,0.4895,inf,0.0,44060.0,0.0218,0.1804,0.0,1962.0,0.2446,0.5757,0.0,22020.0,0.0223,0.1818,0.0,2005.0,monitor
0.9575,inf,0.0,inf,0.86,inf,0.0,inf,4.707,inf,3.0,inf,0.695,inf,0.0,62560.0,0.6167,inf,0.0,55500.0,0.4846,inf,0.0,43620.0,2.72,inf,0.0,inf,0.49,inf,0.0,44130.0,0.3992,inf,0.0,35900.0,0.2703,inf,0.0,24320.0,1.706,inf,0.0,inf,0.262,inf,0.0,23570.0,0.7764,inf,1.0,inf,0.158,0.708,0.0,14216.0,1.375,inf,1.0,inf,0.1426,0.6167,0.0,12830.0,monitor
4.95,inf,3.0,inf,1.8955,inf,1.0,inf,1.799,inf,0.0,inf,1.649,inf,0.0,inf,3.098,inf,1.0,inf,1.085,inf,0.0,inf,1.148,inf,0.0,inf,0.9897,inf,0.0,inf,1.973,inf,0.0,inf,0.6367,inf,0.0,57300.0,0.7495,inf,0.0,inf,0.6157,inf,0.0,55420.0,1.233,inf,0.0,inf,0.4512,inf,0.0,40600.0,0.621,inf,0.0,55840.0,0.4402,inf,0.0,39600.0,backpack
4.55,inf,2.236,inf,1.502,inf,0.0,inf,1.592,inf,0.0,inf,1.028,inf,0.0,inf,2.533,inf,0.0,inf,0.9253,inf,0.0,inf,1.104,inf,0.0,inf,0.873,inf,0.0,inf,1.556,inf,0.0,inf,0.5996,inf,0.0,53950.0,0.658,inf,0.0,59260.0,0.6445,inf,0.0,58000.0,0.9453,inf,1.0,inf,0.1682,0.6704,0.0,15140.0,0.644,inf,0.0,57950.0,0.2015,inf,0.0,18140.0,calculator
3.674,inf,1.0,inf,0.5205,inf,0.0,46850.0,0.996,inf,0.0,inf,0.766,inf,0.0,inf,1.555,inf,0.0,inf,0.1274,0.4858,0.0,11470.0,0.4114,inf,0.0,37020.0,0.263,inf,0.0,23700.0,0.7363,inf,0.0,inf,0.07385,0.3376,0.0,6644.0,0.1301,0.7495,0.0,11710.0,0.08215,0.4565,0.0,7388.0,0.3489,inf,0.0,31410.0,0.02179,0.1715,0.0,1960.0,0.0909,0.3723,0.0,8180.0,0.02275,0.1765,0.0,2047.0,mouse
4.305,inf,2.236,inf,2.146,inf,0.0,inf,1.878,inf,0.0,inf,1.719,inf,0.0,inf,2.46,inf,0.0,inf,1.122,inf,0.0,inf,0.815,inf,0.0,inf,0.9077,inf,0.0,inf,1.344,inf,0.0,inf,0.653,inf,0.0,58780.0,0.488,inf,0.0,43940.0,0.5493,inf,0.0,49400.0,1.147,inf,1.0,inf,0.2334,0.803,0.0,21020.0,0.7646,inf,1.0,inf,0.2189,0.7188,0.0,19700.0,headphones
1.125,inf,0.0,inf,1.712,inf,0.0,inf,2.184,inf,0.0,inf,1.307,inf,0.0,inf,0.7607,inf,0.0,inf,1.141,inf,0.0,inf,1.64,inf,0.0,inf,1.133,inf,0.0,inf,0.8623,inf,0.0,inf,1.133,inf,0.0,inf,1.258,inf,0.0,inf,1.094,inf,0.0,inf,1.4375,inf,1.0,inf,1.357,inf,0.0,inf,1.711,inf,1.0,inf,1.346,inf,0.0,inf,laptop
0.76,inf,0.0,inf,1.294,inf,0.0,inf,2.256,inf,0.0,inf,1.102,inf,0.0,inf,0.8057,inf,0.0,inf,0.8296,inf,0.0,inf,1.277,inf,0.0,inf,0.6377,inf,0.0,57380.0,0.3892,inf,0.0,35040.0,0.4465,inf,0.0,40200.0,0.8374,inf,0.0,inf,0.444,inf,0.0,39970.0,1.04,inf,1.0,inf,0.10266,0.4658,0.0,9240.0,1.21,inf,1.0,inf,0.10236,0.464,0.0,9210.0,projector
4.78,inf,3.0,inf,1.222,inf,0.0,inf,1.546,inf,0.0,inf,3.102,inf,1.0,inf,2.775,inf,0.0,inf,0.7314,inf,0.0,inf,0.8965,inf,0.0,inf,1.777,inf,0.0,inf,1.48,inf,0.0,inf,0.4302,inf,0.0,38720.0,0.4753,inf,0.0,42750.0,0.999,inf,0.0,inf,1.031,inf,1.0,inf,0.2588,inf,0.0,23300.0,0.6025,inf,0.0,54240.0,0.401,inf,0.0,36060.0,headphones
1.513,inf,0.0,inf,1.396,inf,1.0,inf,4.383,inf,3.162,inf,1.494,inf,0.0,inf,0.9854,inf,0.0,inf,0.76,inf,0.0,inf,2.553,inf,1.0,inf,1.06,inf,0.0,inf,0.715,inf,0.0,64350.0,0.503,inf,0.0,45280.0,1.566,inf,0.0,inf,0.8164,inf,0.0,inf,0.3906,inf,0.0,35170.0,0.1482,0.4934,0.0,13340.0,0.727,inf,0.0,65440.0,0.1774,0.607,0.0,15960.0,laptop
3.08,inf,0.0,inf,3.07,inf,1.0,inf,5.71,inf,4.473,inf,2.844,inf,1.0,inf,1.82,inf,0.0,inf,2.031,inf,0.0,inf,3.393,inf,1.0,inf,1.884,inf,0.0,inf,1.353,inf,0.0,inf,1.423,inf,0.0,inf,2.203,inf,0.0,inf,1.269,inf,0.0,inf,1.041,inf,0.0,inf,0.7627,inf,0.0,inf,1.403,inf,1.0,inf,0.685,inf,0.0,61700.0,bike
1.548,inf,0.0,inf,0.687,inf,0.0,61800.0,4.4,inf,3.0,inf,1.25,inf,0.0,inf,1.4,inf,0.0,inf,0.5083,inf,0.0,45760.0,3.074,inf,1.0,inf,0.8823,inf,0.0,inf,0.7783,inf,0.0,inf,0.37,inf,0.0,33300.0,1.758,inf,0.0,inf,0.5254,inf,0.0,47300.0,0.658,inf,0.0,59260.0,0.0708,0.3105,0.0,6372.0,1.144,inf,0.0,inf,0.07605,0.325,0.0,6850.0,monitor
2.164,inf,1.0,inf,2.41,inf,1.0,inf,4.004,inf,3.0,inf,1.646,inf,1.0,inf,1.424,inf,0.0,inf,1.2705,inf,0.0,inf,2.574,inf,1.0,inf,1.043,inf,0.0,inf,0.8447,inf,0.0,inf,0.65,inf,0.0,58500.0,1.465,inf,0.0,inf,0.688,inf,0.0,61920.0,0.5186,inf,0.0,46660.0,0.2063,0.746,0.0,18560.0,0.6694,inf,0.0,60260.0,0.2091,0.77,0.0,18820.0,mug
